,proba_1,proba_2,proba_3,proba_4,proba_5,proba_6,proba_7,proba_8,proba_9,proba_10,proba_11,proba_12,proba_13,proba_14,proba_15,proba_16,proba_17,proba_18,proba_19,proba_20
10,0.010686708274322967,0.09193284259671028,0.01931227133300065,0.011941599448843149,0.012606955382093995,0.03485319406387307,0.14430233588176203,0.0775404529046553,0.1458792897634318,0.014561648684978995,0.013581267815548827,0.05261286846862347,0.025647044851739072,0.03995670849244791,0.012764965149708795,0.03249608377899862,0.08922225230471356,0.05685492211163184,0.09010007771708395,0.023146510975831817
11,0.012796921795701592,0.020170261497067684,0.05303963238407351,0.07135870752196481,0.04948265887583827,0.05423825934587681,0.0411756200457789,0.022002020581630765,0.02832275209399548,0.031391643266717284,0.040864004153744984,0.017666792730646242,0.04036885554651994,0.27285064000024456,0.05730600297651088,0.08117821488692557,0.01505207626391601,0.04372978188730593,0.014248534389637585,0.03275661975590318
12,0.0216297097173244,0.16016435482086983,0.03190013586498284,0.030603969932390118,0.02643811180736807,0.06358615032329994,0.08624182848823671,0.05232182948298841,0.07376965558450094,0.016767639828911322,0.008708312633476,0.05205258957540342,0.022910476322229378,0.05486335727939083,0.014860363593265804,0.03660996738994106,0.10407677329097366,0.062063031507682456,0.0530336687476315,0.027398073809133776
13,0.003689491755617088,0.005339996324076257,0.0059899208758123785,0.014291069915698664,0.009153191782762547,0.010361385833638461,0.030090218762647065,0.011361060157158877,0.015355986251391705,0.026164936004376006,0.2255517895982268,0.03377611133518741,0.17250405924616705,0.0958471533289267,0.21139642208762735,0.03452875112170327,0.02472766043075,0.024412931210649767,0.006140816169360242,0.03931704780822225
14,0.0035468905296825288,0.0090237209019675,0.0049442470531759885,0.006128275647174195,0.007052695176655213,0.013237434680487215,0.023000965317867435,0.05668486865176409,0.02968338631185936,0.01741168330343377,0.08925015732614185,0.19164510440220028,0.06994453576501758,0.044938454480804656,0.08175365079338787,0.05107243997039781,0.08345191166669526,0.03981857292840109,0.06190231469453766,0.11550869039834867
15,0.005979794987409681,0.0619993385157527,0.009251887468274678,0.011215251637758496,0.02056791509270541,0.018372776413060662,0.06252328102606163,0.10789692440476528,0.08805358203930436,0.0335633566444572,0.013498507178303067,0.07040892376666022,0.0227074208456677,0.0842609015420071,0.015909562278563567,0.024983054875329005,0.20619894209297154,0.03890445396059866,0.07611628532380069,0.02758783990654861
16,0.015134468807563375,0.015323343317910824,0.043199831507943445,0.017582908897229257,0.035869082235117866,0.1133283905956291,0.17748322074634285,0.03504787251800342,0.059739190958287516,0.1192553298831153,0.04020450669818818,0.018157301697006793,0.030171917675509766,0.12186756921183631,0.04108975247387874,0.016541949009673585,0.03938265789138534,0.025370053983025793,0.016433873433997236,0.018816778458355662
17,0.004350541816667148,0.0055002527343326665,0.009996270082161585,0.014112672496124771,0.010333114562685325,0.016331947714200337,0.04486812173349123,0.01846356536554644,0.016581988537393993,0.04958281042225042,0.17463954548186508,0.03650643806845531,0.12409164395139886,0.1019248822895968,0.24411868485989024,0.045877599530551684,0.021852601178631925,0.01542263247035102,0.009207544546088622,0.036237142158316596
18,0.003987061469853469,0.016979276457523056,0.006373306882235818,0.007687494206392755,0.008637798961758997,0.01630600610905864,0.032020977527879635,0.061354180821076285,0.03553484337331644,0.020299513991264454,0.10721253827852267,0.14484445320154937,0.04881993259041441,0.04864893067128085,0.10850523809497514,0.05831988807784589,0.05959243262721622,0.04915451106433922,0.057799498251721225,0.10792211734177562
19,0.11123475180379878,0.054624416544959066,0.04851723718594447,0.17162951747679886,0.0666250567097937,0.032517183222222384,0.02509990263843396,0.019041824601528364,0.011038092858697801,0.012626728905919331,0.02388257992159763,0.03084382025096412,0.060684924332578,0.06021122589689623,0.025534295620643473,0.07183193039693157,0.019532539322990282,0.039077034035576545,0.010676517392216629,0.10477042088150908
20,0.14814470347066844,0.047190877848597164,0.041661693342395105,0.1326048109525302,0.034712531646391306,0.026575691942884914,0.01871445145497777,0.02542429197183583,0.027003594027804556,0.016563374150216248,0.06976120150155245,0.03331839245225209,0.04869853871274925,0.04077917858619614,0.04826933186371782,0.040635057755759506,0.020959060692394022,0.047053440127124334,0.019996302462969132,0.11193347503698381
21,0.020859580263861623,0.06944937685785238,0.024258898907732796,0.024700725576858165,0.015140400967331328,0.03419373175996633,0.11650217069775626,0.11640585281528769,0.05863872547023755,0.01834990953078886,0.012071168968554556,0.04361206068993422,0.02155808187220139,0.03340963719331778,0.014562508541072243,0.04098185457831464,0.03139761033321031,0.1616210730102357,0.10632917199754086,0.035957459967945214
22,0.04623263774907066,0.013185104045868421,0.007660603302036216,0.02066975774126311,0.008349899266577619,0.005085579930519155,0.00613490830243986,0.004738714450320342,0.0021238599512793063,0.0019767730905528936,0.005633819039253823,0.008026853487360732,0.013717640853586729,0.0167527613524619,0.03594468534222199,0.037437557225340236,0.02320223209343459,0.027116176762174996,0.04740195904313014,0.6686084769711068
23,0.04332787584430875,0.012935104045868421,0.007749492190925105,0.020786424407929778,0.008212994504672859,0.00494113548607471,0.0059805432230747805,0.004643476355082246,0.0021238599512793063,0.002310106423886227,0.005633819039253823,0.007985186820694065,0.013717640853586729,0.016958316908017457,0.036355796453333096,0.036892715955498964,0.023268898760101256,0.02758284342884166,0.047601959043130145,0.6709918103044401
24,0.012912492506878707,0.01580362535473427,0.03441719380877922,0.05529447204318565,0.06319486493219699,0.045159714797466166,0.03823534648516611,0.016373737975378038,0.04952955102869724,0.024320361520415328,0.08323174243847818,0.03212865660290317,0.06700000473265637,0.1526491959983962,0.12553786991831647,0.06059170105444262,0.02708882695533086,0.03456545672719063,0.012390862810856166,0.04957432230853172
25,0.10073639085052535,0.09395961777494417,0.2517542909512961,0.07603922169532974,0.06443384120381762,0.1012694400538219,0.04082774825872101,0.012581826329968593,0.025923450290610175,0.025031294747248446,0.00909587163072739,0.014266559777074242,0.01445114682222801,0.04047312294065796,0.029366346382314286,0.02903090099826262,0.023296460837614864,0.012055653327813103,0.024666318274033632,0.010740496852991117
26,0.4307139509345907,0.04817889902495168,0.11394366401190457,0.1120920918198112,0.02471609400995366,0.01380104886990852,0.039611297503665925,0.01003417474338527,0.020561852784298604,0.007129853041695146,0.005714119632803844,0.008986075966994437,0.02891374239795292,0.03499442867017169,0.018686607210203696,0.01543405928914184,0.01510147815147815,0.011581922385606598,0.005491716863383529,0.034312922688098144
27,0.20195965125293813,0.09813501633604843,0.1081162028948407,0.11878547946084586,0.10868395134986987,0.06286703834540268,0.03750322012874646,0.02208177667686439,0.018189599380476568,0.008119335781177888,0.006092623461307674,0.04102424133221865,0.014915052529263055,0.04555703812874094,0.021134208000652778,0.03454789106859283,0.016451298632567984,0.008781747375431586,0.012876502818169487,0.014178125045844342
28,0.21274645355122648,0.07898478852798767,0.069282405673675,0.19796763649300278,0.031395133488993136,0.022728981337051507,0.0229775751831015,0.017864333564421287,0.018194300975178167,0.014379598228282435,0.023552174170858378,0.01264746412132377,0.03985544661965716,0.07399426029136556,0.033033507132893096,0.025735317126018876,0.012990706787765614,0.019897179565074297,0.009857720859387525,0.06191501630273564
29,0.3612203481963131,0.07155316309421572,0.08016707246619528,0.16952073767687814,0.02980026175254246,0.015848783357643007,0.05480847909400544,0.019461977710398766,0.030085864194285255,0.00772350383534594,0.006667386638702429,0.013090794864654514,0.028911375875586398,0.024380369309053514,0.014821134437362505,0.01151035526526755,0.015513814548025074,0.014876304173409434,0.005318532640199307,0.024719740869916306
30,0.013677924278955256,0.00960414010757304,0.024951711897248912,0.03133251396555843,0.030913407130288693,0.044591206474653707,0.2298563215976159,0.05323202387250054,0.06066686638198739,0.10046099291440971,0.052345888395134856,0.02706117911594637,0.030326679247343558,0.06917601445429933,0.06626210096972764,0.04559037442482667,0.02401335908848951,0.035774528966159444,0.028627865364026495,0.021534901353254393
31,0.019748742228023582,0.054683651392126935,0.025308438189625016,0.02187663659276918,0.021306978543391666,0.03152480631751146,0.13207630537784434,0.10597298644149836,0.05154020656583626,0.03526158517187629,0.017303198461760514,0.0597274212518364,0.025107324535744265,0.038488716517103,0.023161005360116723,0.0364341632134833,0.03334270659514228,0.12064332964575812,0.1075666262935956,0.03892517130495676
32,0.043186904933528954,0.04511136885446581,0.03136422340241725,0.024620739294679922,0.06599048839967366,0.13508400059438877,0.11484299137253944,0.09023964739524,0.058265459916779075,0.0631012908939497,0.015111873061853869,0.02220481052438904,0.01851068061872171,0.08650640073003488,0.03365238351666986,0.024128004705222965,0.03047742729026866,0.02333218651389622,0.039356638650165296,0.03491247933111537
33,0.012726882907138668,0.030277941859485562,0.03128020907080398,0.02941543455502126,0.05512312662613965,0.03212251097165493,0.05024627953533888,0.033048711195208906,0.04846730050891133,0.030965401783519687,0.06772845801982776,0.0626774781735287,0.03891401466314699,0.07127659906858494,0.07042867799416418,0.07199406096457975,0.024432124110490193,0.09339236486749138,0.04804665155733607,0.09743577156762748
34,0.01417987533601944,0.04187932782716616,0.019989954613772166,0.016091802949046653,0.02177321121232041,0.03084352886523728,0.048555772076617675,0.09076512377513182,0.061565801284495784,0.03168838062737592,0.022755990643634826,0.08705075791033651,0.027331761741603042,0.0910652712416244,0.023449553063925866,0.029237883653841987,0.17596792904485323,0.04637535473456446,0.07821051989757087,0.041222199500861784
35,0.007440945747089849,0.05146188102388346,0.015517532104507549,0.009854099716606576,0.015363184133562684,0.017485378049191716,0.10240462137247867,0.08873408432555692,0.12582596421686562,0.023470548370766564,0.028795756092610793,0.08781352787744086,0.03415988654078048,0.07084382538728387,0.018419241725672678,0.02431697395924807,0.0972316997760489,0.04862830247768249,0.0990893482604953,0.033143198842227245
36,0.002131668930950292,0.015168361959337514,0.007198846392058254,0.009538185414318003,0.013239139048578482,0.016439598084722985,0.04812803773835312,0.12182040098432483,0.03671273934174713,0.032141317778213496,0.04596737046837798,0.09243082791731942,0.023980838122882594,0.06071604468897169,0.03594857748868381,0.0447736551104752,0.07107492611496474,0.074142865066478,0.1763433111744165,0.07210328817482622
37,0.0071670807232248265,0.03950728875512708,0.011170931044748594,0.01136840227564598,0.01569844523755444,0.01904360841531682,0.05220263664522138,0.07983228101402814,0.06410335294378658,0.03374596475017741,0.026670818167157998,0.09392846168804027,0.02612234153218283,0.10956776536585766,0.016959805774178573,0.03201366841658327,0.1912215578636995,0.05880817931738906,0.07541064754769855,0.03545676252238132
38,0.004915324873116871,0.008120729448976047,0.00756909839722238,0.009803515962414511,0.00962531861928773,0.017142953757213714,0.0341511943380436,0.05573030157864253,0.02645384106064228,0.015245274571699958,0.0846723593329413,0.14996709620494453,0.05040057779014308,0.05630952285343652,0.0910648003136145,0.06246230175311965,0.0782182849817464,0.041511089557867635,0.06975145321995459,0.1268849613849725
39,0.0038718905296825294,0.006744538972785572,0.00473020950833349,0.007725882484781032,0.009189604333573445,0.011442160106420076,0.025888335940402612,0.04564353222882972,0.024523347882323018,0.013207443883869269,0.07000117126175327,0.17627828501613316,0.06212121271077799,0.047651874945788604,0.07887203108606261,0.06926938726020516,0.08680279153799207,0.033839844136622214,0.059683618639076536,0.1625128375345877
40,0.004571890529682528,0.007720729448976046,0.00656909839722238,0.008267152326050874,0.008869763063732175,0.012880731534991502,0.030754686401535666,0.050380037028378,0.02867574582254704,0.014633634360059747,0.08735413422471627,0.1500217859596342,0.0604259746155399,0.06076888793280158,0.07838940348821766,0.06384452397534188,0.08316050720396861,0.04304680384358193,0.0646178024263038,0.13504670741671854
41,0.004405223863015862,0.007720729448976046,0.005635765063889046,0.007759215818114365,0.008072937666906779,0.013585493439753404,0.029515292462141733,0.048009474257815224,0.026964024210825433,0.014924110550535939,0.07731974269032468,0.1563520945399427,0.07138867302823831,0.053398541612455254,0.07626692411573825,0.06433785286867078,0.0850509833944448,0.0373676219144,0.061127020985522376,0.15079827806828913
42,0.007385390191534293,0.045555205020148634,0.014066250053225503,0.009541136753643611,0.014451481674801403,0.016559981223794887,0.08932010784678866,0.10732477696624963,0.10356712991391362,0.025922275728376278,0.03104654974340445,0.08167921415195062,0.034069145800039745,0.08648935208281057,0.019829194191507492,0.02582680301907713,0.11511150765879796,0.05097587843114081,0.08716901859016565,0.03410960095862936
43,0.028117723613049983,0.03757067219944022,0.0777660130003934,0.13124190165773925,0.06167701211287864,0.043878247607923596,0.050286107220236624,0.017877936867259487,0.030852927030354815,0.0300184913090099,0.03320107600265608,0.023190925060331016,0.03582873986886868,0.17695030338774798,0.05408238942045533,0.056920580089744315,0.02555005576422668,0.039259779734000945,0.010604286097785782,0.035124831955897384
44,0.006341683897828002,0.03866933781717614,0.010518550092367643,0.011380490187733893,0.014543400282509486,0.018073484095192497,0.04598810673069143,0.07706498349673063,0.061915379805813436,0.038819737273949946,0.040057231753571614,0.08176437207395067,0.02693203924188054,0.11965739240548474,0.019034062998435797,0.032050156003070866,0.17457352071566234,0.07861808237729215,0.05349768088473189,0.05050030786592668
45,0.009390496569777933,0.04466247421800862,0.017905130723159655,0.013098966965099556,0.02127859021670612,0.02281616845066926,0.11186493351642539,0.09538709271013414,0.058567513966356746,0.037769901217808426,0.019374832748874676,0.056804145253947384,0.02045661731893796,0.04171897044921452,0.029762419063960096,0.05034952817884829,0.03176893252764766,0.1216011094183986,0.14908375712144784,0.046338419364577145
46,0.1972046887627225,0.04899106841035455,0.0696260031955334,0.2215370951724615,0.033394407339353956,0.02307516088757889,0.019835234751195845,0.016934197838633383,0.017086869517746708,0.012116525471731419,0.029083518462637466,0.014596446282479839,0.04165765242512383,0.08825682020870813,0.02719420981185664,0.02590588554876121,0.012184168685575337,0.02194780528678697,0.009617565893580388,0.069754676047178
47,0.1378050402491423,0.17267076427652273,0.046204967249394525,0.07278729840805691,0.13635337244801643,0.026741309477129906,0.03579335758388391,0.03199641240768176,0.03359850679477616,0.010422646359488462,0.01179061861430282,0.0377519812466252,0.03318129277050331,0.02286433868508171,0.024405541913653375,0.04130624934067658,0.047760459801636276,0.027535542556285597,0.021487170237170238,0.02754312957997169
48,0.03941765784075243,0.05076924093880847,0.028254617322222914,0.03045780334174397,0.07477585151150735,0.13131267594953466,0.13908503109752024,0.07630263723764154,0.05048055854364241,0.05768671657937536,0.015494222477144461,0.01707843245801097,0.014277109614562467,0.09579351768715183,0.02939349010071762,0.02502224009945836,0.02742349048633185,0.019263207170799237,0.037069635609632834,0.04064186393344118
49,0.0968837883426596,0.08078260264932217,0.31406237677223003,0.0736155148257405,0.06708859270856912,0.10086388715817611,0.038318384573474966,0.006410182574114311,0.017447692714852595,0.02665493777089148,0.007657959172814931,0.021890380857954146,0.012456887377968566,0.044402159996970565,0.016277461933429816,0.016684160401522014,0.02249499644605759,0.009733680422899018,0.016197530025245384,0.01007682327510701
50,0.005385226792841488,0.05102799800230691,0.008549364702594018,0.01024140815865186,0.017682815823395613,0.016138918987097975,0.05588298746471542,0.10157659661601645,0.07398300336346254,0.033604192593187886,0.01553849453407989,0.07825835790293646,0.021442342609536837,0.09371542260442288,0.013306438912282304,0.024108685074643407,0.23746897152089547,0.03363428821938029,0.0860456157820785,0.022408870335473778
51,0.022540560394841754,0.08990372572249536,0.04151801865508785,0.027150336042645114,0.02348244002848803,0.03442993803734907,0.10167559226529556,0.10200706734150214,0.056154073085585156,0.016824526852465004,0.012288629286014872,0.04652766137465257,0.023034923821102164,0.04523641085538557,0.015777066205629908,0.037048375911012406,0.031045726650444274,0.1382255336367552,0.0914495756679446,0.04367981816530342
52,0.027345996193221193,0.03249102021855324,0.08020799302897089,0.01668869688305436,0.04128375496577951,0.15215603422512317,0.14602441185027204,0.03506276481336762,0.0933771282229422,0.06990278035386209,0.0232615269574937,0.01589945724015853,0.0264058441871192,0.06956680200567142,0.045048425728165406,0.03445368823192184,0.01870431792348226,0.026837980432392262,0.02469816359670259,0.02058321294174667
53,0.03198882166238603,0.28096847155356625,0.06786162323978107,0.034282891081394304,0.0363121311739017,0.034489265115348285,0.07759872675535814,0.03543986597954072,0.06684500063288701,0.011227425754992006,0.010369479060314456,0.04344777667174512,0.024218765923707877,0.03476957613549291,0.011797519633327916,0.027132444346473543,0.054386959627249834,0.04522473349661585,0.048570293796360846,0.023068228359555576
54,0.016408581771196456,0.14585628326279818,0.037572654087501066,0.023023654877075056,0.017574155393411655,0.06737731656446619,0.11498282915423733,0.053377137138296026,0.10327888246872786,0.0121724378087093,0.012231460781624143,0.05096722124003506,0.023525952512705568,0.039396014437047974,0.013893208526110735,0.036261646266619936,0.06576743910663951,0.06799500138965231,0.07261025142421419,0.02572787178893176
55,0.007023407747689108,0.019706562647538194,0.004735106159122976,0.011411912798045392,0.009213331752762116,0.01485993250634998,0.08279966908003733,0.2045054884629666,0.04460691921759885,0.027120233447454248,0.021026907833317805,0.07755886247710185,0.02049261716557815,0.045973481699845206,0.019434059115088345,0.023578783245243286,0.09554525951912034,0.056813783150446114,0.17291645749378434,0.04067722448090962
56,0.010859646678938524,0.008099564329084215,0.019843984320537623,0.0312609724855959,0.027202288078600242,0.04633068723495288,0.19486058761055217,0.04661310083724418,0.04930777589456877,0.06662396757802376,0.041104041684620736,0.022241062510944848,0.03367080917561671,0.09105998891070344,0.08093673343754362,0.06282756737763008,0.032485081731525936,0.04394569647087522,0.0634814308219398,0.027245012830501434
57,0.0019352403595217199,0.015963416904392454,0.005346217270234089,0.008148026684159275,0.00803611267554304,0.012133448157365632,0.03873627432664253,0.13411352764600604,0.05404578109646066,0.02919158894380974,0.04645902127543127,0.11637541768115704,0.0297902177131787,0.045583284304647836,0.026900692481721725,0.04155987280383285,0.08606215475351559,0.07124619703286003,0.1669954954003223,0.0613780124891977
58,0.0039357794185714175,0.009133244711491309,0.006460408669337605,0.008085707104605655,0.01028292605688609,0.018843716546769078,0.03231984779341659,0.07800342725365603,0.026459735148208204,0.01727082231257278,0.08713706930305379,0.15629687855397467,0.04358801820850001,0.05112982693551046,0.09761599708906742,0.05288700429496211,0.07812577089388782,0.040784046343874496,0.08467191287413581,0.09696786048751879
59,0.0039357794185714175,0.009657054235300833,0.006104853113782049,0.007530151549050099,0.008439996763956799,0.01740600610905864,0.02980093645783857,0.07337825489515033,0.028688017976491034,0.019067503409253877,0.0924617446277291,0.1606349737920699,0.04343659925708105,0.0493404891128393,0.10041403300377003,0.052921780629738444,0.08047611561089923,0.041275821235649386,0.08121303841526138,0.09381685038650871
60,0.002964082905208237,0.00820864711772705,0.005531451048165407,0.00835526868828968,0.015898057606652687,0.009486219820374047,0.03745502654797906,0.030679895133257792,0.035520496095909675,0.01937270233274992,0.12269456875939588,0.1337770589052414,0.08288545261872943,0.0529373019613341,0.11036306954382823,0.05753136656147377,0.042563820250350666,0.04908932640118725,0.039263896331526334,0.13542229137061945
61,0.0035468905296825288,0.010952292330538928,0.00516646927539821,0.006128275647174195,0.007052695176655213,0.013570768013820548,0.025334298651200765,0.057838836905732355,0.03267941805789111,0.01891168330343377,0.09088031605630056,0.18096706207415814,0.07120009132057313,0.04603845448080466,0.08454253968227675,0.05032482092277875,0.07988312859791218,0.040635768695596854,0.048576388768611714,0.1257698015094598
62,0.0039357794185714175,0.009590387568634166,0.005877580386509322,0.007469545488444039,0.008082853906813944,0.015472672775725305,0.02637525103215315,0.06621132367821912,0.03036579575426881,0.017277291769042233,0.10094534251132695,0.1724420925991887,0.04505326592374772,0.04781559733794751,0.10120951159924861,0.0530289234868813,0.07851603865082225,0.04180092946075761,0.07299579454801751,0.09553402210368046
63,0.031099383190414182,0.015184202637635563,0.020426426134212236,0.03570332354756722,0.018979007348852793,0.05439084376038184,0.22423005214894892,0.05522806373773268,0.06486521539599562,0.05007485896226683,0.029395248334633115,0.028719456827038675,0.0316154034758109,0.08186948483478382,0.06339408698973756,0.059617077324459804,0.02356730031351061,0.037697629416341465,0.042370440046474604,0.031572495573201576
64,0.3427773269259239,0.054548522457996164,0.05724920072674459,0.11953281294053221,0.022311517990377634,0.02186401863208881,0.019162468917995237,0.017380441283862333,0.015217820542031066,0.013933422182106388,0.025615368014052224,0.010653077396937046,0.027012981122191648,0.07195002241712775,0.023490144939530902,0.0280983974490992,0.013799162799162795,0.017013357126251856,0.009083680455347123,0.08930625568064166
65,0.03474616914426372,0.06302668719625468,0.04082990129750693,0.026949987083927703,0.06487512246077833,0.16248329129515007,0.11130290566539486,0.04668157496657927,0.06672002618311004,0.06396534975800858,0.016742281750203737,0.015104356533935045,0.023541423928876787,0.10040068599432014,0.02409337070059821,0.01727549140270965,0.032701192964034335,0.032902065534657604,0.03052573846573568,0.025132377673954882
66,0.004304797745923078,0.010838710881124147,0.01236286678689822,0.013067164816852475,0.025888482230410646,0.023246798838270147,0.05532340672940275,0.06253828012461386,0.048607470262629356,0.0262504635489523,0.10707723723601104,0.07139638443086778,0.04653234396927935,0.057480523090133157,0.10794395907515072,0.08038679487994557,0.039790708590282484,0.05073804974991059,0.0692687853527109,0.08695677166063176
67,0.2914773450169063,0.08062527524132791,0.0420926495639946,0.0866112571811987,0.022200090383950027,0.02382812243420431,0.040883766988913196,0.04487507914762301,0.04751612779033834,0.012321607275116048,0.020407250103156523,0.03249950927781337,0.030008137139014318,0.01871614408982829,0.020798818188525792,0.03689894285268554,0.025407788507788506,0.03782140744786945,0.03709179113068003,0.04791889023906572
68,0.3427773269259239,0.054548522457996164,0.05724920072674459,0.11953281294053221,0.022311517990377634,0.02186401863208881,0.019162468917995237,0.017380441283862333,0.015217820542031066,0.013933422182106388,0.025615368014052224,0.010653077396937046,0.027012981122191648,0.07195002241712775,0.023490144939530902,0.0280983974490992,0.013799162799162795,0.017013357126251856,0.009083680455347123,0.08930625568064166
69,0.3025318108236683,0.058809288189848846,0.05388347723928196,0.14114741611513543,0.024076153371099973,0.022425628938046942,0.01987284158880269,0.028107763470532354,0.02088020149441202,0.011101446106652058,0.031013677192796196,0.010505416941450506,0.031011966629438035,0.07589412179600971,0.02301087647852331,0.02357228766516333,0.014268762523110348,0.02186100597498766,0.008535026211040707,0.07749083124999982
70,0.19477524628826992,0.08263515074934068,0.10929221588664324,0.11717765338801987,0.16362617094208942,0.05807288831704213,0.03735195705748339,0.009983437394314586,0.014491691732568921,0.00769033145217356,0.005489896188580399,0.05923860400658135,0.022503963618174146,0.036018795623656334,0.01167547303191782,0.01779538586608761,0.01459420229126111,0.010633112896797105,0.010879703691370358,0.016074119577628342
71,0.28466300667603045,0.057417689452467544,0.07728267542710267,0.14470565039101677,0.16061671993557958,0.030502874561734197,0.027763128293654616,0.03461015697103417,0.010935246326123518,0.011268236880078985,0.006367120815805027,0.023290414614274273,0.009145658959869483,0.030541471749273616,0.015271827331213295,0.01672507099577274,0.01511231195937078,0.021097848161532366,0.009023162084828753,0.013659728413237185
72,0.009480330668822555,0.04092402147955588,0.018969054302098713,0.015205300852486078,0.013448098306298017,0.02042710554334009,0.09387057584212057,0.11386329713577548,0.05632076819422397,0.019767673092670066,0.010958694556080145,0.06162075777401831,0.017064305628425147,0.035971984639875755,0.02081612937359333,0.04912957156024215,0.042309035304165535,0.14640053265223413,0.18204482877887251,0.03140793431510149
73,0.03609979556502661,0.1593434887658393,0.05232892342930348,0.046264752327144415,0.02870561811918041,0.02433204802839263,0.0945158151657416,0.08084849738644795,0.03943611569066873,0.01495351324774616,0.009525459088516708,0.05259601486916073,0.030543638348005595,0.048568070886928834,0.014668463249933022,0.028169186240878274,0.04240215815796559,0.08802142678488001,0.07639824397871721,0.032278770669523185
74,0.008594221918503278,0.03710256858270826,0.00719073778522957,0.013364671806067558,0.014385713456413167,0.013096789642629458,0.08266679833765656,0.1931963361504962,0.07531453465651446,0.02348154258342744,0.012889161432061893,0.05768041729262523,0.01783303900571116,0.029778857757904474,0.017686756532378375,0.02764466580048511,0.060354934877742475,0.07471438381621706,0.192326107161072,0.040697761404156256
