,index,raceId,circuitId,driverId,constructorId,grid,fastestLapSpeed_classes,positionOrder,weather_warm,weather_cold,weather_dry,weather_wet,weather_cloudy,year,round,driverPoints,driverStandingPosition,driverWins,constructorPoints,constructorStandingPosition,constructorWins,class20,index,proba_1,proba_2,proba_3,proba_4,proba_5,proba_6,proba_7,proba_8,proba_9,proba_10,proba_11,proba_12,proba_13,proba_14,proba_15,proba_16,proba_17,proba_18,proba_19,proba_20
0,350,860,1,18.0,1.0,2.0,2.0,1.0,0,0,0,0,0,2012,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.4355845485896935,0.12854682101350912,0.0952270613572778,0.07265035698163615,0.03818783341466631,0.023966052203197852,0.023497921417700317,0.016998533708094454,0.016740219829125963,0.01866169353501283,0.011100131725999203,0.013045182114298313,0.014880516732900652,0.012048055479410413,0.014116904094779078,0.013472023951992821,0.012682251031556898,0.014374537695103294,0.013219322340851245,0.011000032783193687
1,351,860,1,20.0,9.0,6.0,2.0,2.0,0,0,0,0,0,2012,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.2778125011209096,0.12431547566991655,0.10515959534119547,0.08981955907264597,0.05246595648420806,0.035729435608804254,0.0370351716476306,0.028040984156008177,0.026048169070464786,0.03113807520211065,0.018029244751005157,0.021677185007181726,0.023702273060084687,0.01980516113947751,0.02200642287639492,0.02001446403495213,0.017868748255239292,0.019395283656360673,0.017382222255556273,0.012554071589853501
2,352,860,1,1.0,1.0,1.0,2.0,3.0,0,0,0,0,0,2012,1,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.4763834730443706,0.12706329713929124,0.09112427136066764,0.06762175416998603,0.034679524729137,0.021276236758648624,0.02056070627394523,0.014691819660786618,0.014642375338400212,0.016080631445133196,0.009652874459702088,0.011273227653433023,0.01298635109230221,0.010432833108566885,0.012411604629939451,0.011975663290758299,0.011431820083920144,0.013106796417104011,0.012117962553117988,0.010486776790789428
3,353,860,1,17.0,9.0,5.0,2.0,4.0,0,0,0,0,0,2012,1,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0.3121453798582801,0.1269204092220778,0.10399735594967975,0.08646168266351127,0.04929655161349797,0.03287300804434079,0.03359802911563093,0.025181501989726348,0.02370929787148498,0.027859827050254252,0.01628075392877262,0.019489470193468077,0.02149604222363132,0.01785113581791467,0.02011762282598146,0.01850882838394511,0.016771902880404484,0.01840129663506835,0.016580702358498282,0.01245920137383146
4,354,860,1,4.0,6.0,12.0,2.0,5.0,0,0,0,0,0,2012,1,0.0,0.0,0.0,0.0,0.0,0.0,4,4,0.12513330992768743,0.09684342155023433,0.09882141510154303,0.09887017593840777,0.0664874692496816,0.05117693408164435,0.057674503890102986,0.04605799895879251,0.03936449498370759,0.052449086388144696,0.028617997500497944,0.035071956589944095,0.03661861562511591,0.031533306117706286,0.03223936525039869,0.02734268005278529,0.02221983378883206,0.022660639624398994,0.01968879958894164,0.011127995791432905
5,355,860,1,155.0,15.0,13.0,2.0,6.0,0,0,0,0,0,2012,1,0.0,0.0,0.0,0.0,0.0,0.0,5,5,0.09205770111310137,0.08649854101372952,0.0922723082474378,0.09613930175123551,0.06721220446300712,0.053702154114159815,0.061613823511347254,0.051221166497294204,0.04373046182352172,0.05788424597883351,0.03167598259630589,0.040085784376891906,0.04060414442171819,0.03611180407586079,0.036103625041785534,0.030383081939107815,0.02476216400220725,0.024766485559031805,0.02131704626268588,0.011857973210737111
6,356,860,1,8.0,208.0,17.0,2.0,7.0,0,0,0,0,0,2012,1,0.0,0.0,0.0,0.0,0.0,0.0,6,6,0.011977050185686578,0.03788782394213515,0.052323662825012204,0.06876381042744482,0.06544391312294039,0.054253601312980085,0.06491766265310986,0.06414965219164824,0.04697977942621212,0.06762041757733075,0.04543061907801961,0.06724691092744259,0.05441668815357308,0.05904752725607388,0.060282356246573306,0.046307540765038624,0.04177269286704851,0.03954360086933735,0.030108984515976257,0.0215257056564166
7,357,860,1,815.0,15.0,22.0,2.0,8.0,0,0,0,0,0,2012,1,0.0,0.0,0.0,0.0,0.0,0.0,7,7,0.011602710119779267,0.03289217291818669,0.04797940765424878,0.06578583465935331,0.05831058775704493,0.06069651172289335,0.08050580770294122,0.08081662884145532,0.06551021073345892,0.0916075302637046,0.04629544230779631,0.06644318165393699,0.05908775083615787,0.059769796523031646,0.05013857438994243,0.03895467761005306,0.028957788097516337,0.025434090360582886,0.020913090676871224,0.008298205171044806
8,358,860,1,817.0,5.0,10.0,2.0,9.0,0,0,0,0,0,2012,1,0.0,0.0,0.0,0.0,0.0,0.0,7,8,0.10625216867235536,0.09245617952352515,0.09151592813933343,0.09031885181254777,0.05927377493715527,0.04823607294900225,0.054120868381790976,0.04798603380198396,0.046112294218724044,0.052192368598612385,0.029104632914170057,0.03951019322244252,0.03928453381437072,0.03669500581824088,0.03624478077368078,0.03245106864342546,0.028648668156595232,0.02859671968951307,0.025222811517759083,0.015777044414771502
9,359,860,1,814.0,10.0,15.0,2.0,10.0,0,0,0,0,0,2012,1,0.0,0.0,0.0,0.0,0.0,0.0,8,9,0.04424373020098359,0.06316619143518042,0.07352437861504314,0.08325533839008263,0.06198137621710774,0.055866326976888356,0.06720119226338742,0.06276888247042711,0.05615652325127522,0.06943577378097604,0.0372029272846815,0.05170900915472387,0.04904351987980189,0.04738442706393188,0.04374280463575553,0.03690764660125094,0.030348612417605336,0.028721783171153696,0.02459225464031959,0.01274730154942405
