,index,raceId,circuitId,driverId,constructorId,grid,fastestLapSpeed_classes,positionOrder,weather_warm,weather_cold,weather_dry,weather_wet,weather_cloudy,year,round,driverPoints,driverStandingPosition,driverWins,constructorPoints,constructorStandingPosition,constructorWins,class20,index,proba_1,proba_2,proba_3,proba_4,proba_5,proba_6,proba_7,proba_8,proba_9,proba_10,proba_11,proba_12,proba_13,proba_14,proba_15,proba_16,proba_17,proba_18,proba_19,proba_20
21,371,860,1,807.0,10.0,9.0,2.0,22.0,0,0,0,0,0,2012,1,0.0,0.0,0.0,0.0,0.0,0.0,19,21,0.0,0.0,0.0,0.0196078431372549,0.0392156862745098,0.058823529411764705,0.0784313725490196,0.058823529411764705,0.0784313725490196,0.058823529411764705,0.0392156862745098,0.058823529411764705,0.0392156862745098,0.09803921568627451,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0784313725490196,0.058823529411764705
22,372,860,1,37.0,164.0,0.0,2.0,23.0,0,0,0,0,0,2012,1,0.0,0.0,0.0,0.0,0.0,0.0,20,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0625,0.125,0.125,0.125,0.125,0.125,0.28125
23,373,860,1,39.0,164.0,0.0,2.0,24.0,0,0,0,0,0,2012,1,0.0,0.0,0.0,0.0,0.0,0.0,20,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0625,0.125,0.125,0.125,0.125,0.125,0.28125
24,374,880,1,8.0,208.0,7.0,2.0,1.0,1,0,0,0,0,2013,1,0.0,0.0,0.0,0.0,0.0,0.0,1,24,0.0,0.0,0.0,0.0196078431372549,0.0392156862745098,0.058823529411764705,0.0784313725490196,0.058823529411764705,0.0784313725490196,0.058823529411764705,0.0392156862745098,0.058823529411764705,0.0392156862745098,0.09803921568627451,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0784313725490196,0.058823529411764705
25,375,880,1,4.0,6.0,5.0,2.0,2.0,1,0,0,0,0,2013,1,0.0,0.0,0.0,0.0,0.0,0.0,1,25,0.2857142857142857,0.14285714285714285,0.16666666666666666,0.023809523809523808,0.023809523809523808,0.047619047619047616,0.0,0.023809523809523808,0.047619047619047616,0.07142857142857142,0.047619047619047616,0.0,0.047619047619047616,0.0,0.023809523809523808,0.023809523809523808,0.0,0.023809523809523808,0.0,0.0
26,376,880,1,20.0,9.0,1.0,2.0,3.0,1,0,0,0,0,2013,1,0.0,0.0,0.0,0.0,0.0,0.0,2,26,0.2857142857142857,0.14285714285714285,0.16666666666666666,0.023809523809523808,0.023809523809523808,0.047619047619047616,0.0,0.023809523809523808,0.047619047619047616,0.07142857142857142,0.047619047619047616,0.0,0.047619047619047616,0.0,0.023809523809523808,0.023809523809523808,0.0,0.023809523809523808,0.0,0.0
27,377,880,1,13.0,6.0,4.0,2.0,4.0,1,0,0,0,0,2013,1,0.0,0.0,0.0,0.0,0.0,0.0,3,27,0.2857142857142857,0.14285714285714285,0.16666666666666666,0.023809523809523808,0.023809523809523808,0.047619047619047616,0.0,0.023809523809523808,0.047619047619047616,0.07142857142857142,0.047619047619047616,0.0,0.047619047619047616,0.0,0.023809523809523808,0.023809523809523808,0.0,0.023809523809523808,0.0,0.0
28,378,880,1,1.0,131.0,3.0,2.0,5.0,1,0,0,0,0,2013,1,0.0,0.0,0.0,0.0,0.0,0.0,4,28,0.2857142857142857,0.14285714285714285,0.16666666666666666,0.023809523809523808,0.023809523809523808,0.047619047619047616,0.0,0.023809523809523808,0.047619047619047616,0.07142857142857142,0.047619047619047616,0.0,0.047619047619047616,0.0,0.023809523809523808,0.023809523809523808,0.0,0.023809523809523808,0.0,0.0
29,379,880,1,17.0,9.0,2.0,2.0,6.0,1,0,0,0,0,2013,1,0.0,0.0,0.0,0.0,0.0,0.0,5,29,0.2857142857142857,0.14285714285714285,0.16666666666666666,0.023809523809523808,0.023809523809523808,0.047619047619047616,0.0,0.023809523809523808,0.047619047619047616,0.07142857142857142,0.047619047619047616,0.0,0.047619047619047616,0.0,0.023809523809523808,0.023809523809523808,0.0,0.023809523809523808,0.0,0.0
30,380,880,1,16.0,10.0,12.0,2.0,7.0,1,0,0,0,0,2013,1,0.0,0.0,0.0,0.0,0.0,0.0,6,30,0.0,0.0,0.0,0.0196078431372549,0.0392156862745098,0.058823529411764705,0.0784313725490196,0.058823529411764705,0.0784313725490196,0.058823529411764705,0.0392156862745098,0.058823529411764705,0.0392156862745098,0.09803921568627451,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0784313725490196,0.058823529411764705
31,381,880,1,814.0,10.0,9.0,2.0,8.0,1,0,0,0,0,2013,1,0.0,0.0,0.0,0.0,0.0,0.0,7,31,0.0,0.0,0.0,0.0196078431372549,0.0392156862745098,0.058823529411764705,0.0784313725490196,0.058823529411764705,0.0784313725490196,0.058823529411764705,0.0392156862745098,0.058823529411764705,0.0392156862745098,0.09803921568627451,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0784313725490196,0.058823529411764705
32,382,880,1,18.0,1.0,10.0,2.0,9.0,1,0,0,0,0,2013,1,0.0,0.0,0.0,0.0,0.0,0.0,8,32,0.0,0.0,0.0,0.0196078431372549,0.0392156862745098,0.058823529411764705,0.0784313725490196,0.058823529411764705,0.0784313725490196,0.058823529411764705,0.0392156862745098,0.058823529411764705,0.0392156862745098,0.09803921568627451,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0784313725490196,0.058823529411764705
33,383,880,1,154.0,208.0,8.0,2.0,10.0,1,0,0,0,0,2013,1,0.0,0.0,0.0,0.0,0.0,0.0,9,33,0.0,0.0,0.0,0.0196078431372549,0.0392156862745098,0.058823529411764705,0.0784313725490196,0.058823529411764705,0.0784313725490196,0.058823529411764705,0.0392156862745098,0.058823529411764705,0.0392156862745098,0.09803921568627451,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0784313725490196,0.058823529411764705
34,384,880,1,815.0,1.0,15.0,2.0,11.0,1,0,0,0,0,2013,1,0.0,0.0,0.0,0.0,0.0,0.0,10,34,0.0,0.0,0.0,0.0196078431372549,0.0392156862745098,0.058823529411764705,0.0784313725490196,0.058823529411764705,0.0784313725490196,0.058823529411764705,0.0392156862745098,0.058823529411764705,0.0392156862745098,0.09803921568627451,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0784313725490196,0.058823529411764705
35,385,880,1,818.0,5.0,13.0,2.0,12.0,1,0,0,0,0,2013,1,0.0,0.0,0.0,0.0,0.0,0.0,11,35,0.0,0.0,0.0,0.0196078431372549,0.0392156862745098,0.058823529411764705,0.0784313725490196,0.058823529411764705,0.0784313725490196,0.058823529411764705,0.0392156862745098,0.058823529411764705,0.0392156862745098,0.09803921568627451,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0784313725490196,0.058823529411764705
36,386,880,1,821.0,15.0,18.0,2.0,13.0,1,0,0,0,0,2013,1,0.0,0.0,0.0,0.0,0.0,0.0,12,36,0.0,0.0,0.0,0.0196078431372549,0.0392156862745098,0.058823529411764705,0.0784313725490196,0.058823529411764705,0.0784313725490196,0.058823529411764705,0.0392156862745098,0.058823529411764705,0.0392156862745098,0.09803921568627451,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0784313725490196,0.058823529411764705
37,387,880,1,822.0,3.0,16.0,2.0,14.0,1,0,0,0,0,2013,1,0.0,0.0,0.0,0.0,0.0,0.0,13,37,0.0,0.0,0.0,0.0196078431372549,0.0392156862745098,0.058823529411764705,0.0784313725490196,0.058823529411764705,0.0784313725490196,0.058823529411764705,0.0392156862745098,0.058823529411764705,0.0392156862745098,0.09803921568627451,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0784313725490196,0.058823529411764705
38,388,880,1,824.0,206.0,19.0,2.0,15.0,1,0,0,0,0,2013,1,0.0,0.0,0.0,0.0,0.0,0.0,14,38,0.0,0.0,0.0,0.0196078431372549,0.0392156862745098,0.058823529411764705,0.0784313725490196,0.058823529411764705,0.0784313725490196,0.058823529411764705,0.0392156862745098,0.058823529411764705,0.0392156862745098,0.09803921568627451,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0784313725490196,0.058823529411764705
39,389,880,1,819.0,207.0,22.0,2.0,16.0,1,0,0,0,0,2013,1,0.0,0.0,0.0,0.0,0.0,0.0,15,39,0.0,0.0,0.0,0.0196078431372549,0.0392156862745098,0.058823529411764705,0.0784313725490196,0.058823529411764705,0.0784313725490196,0.058823529411764705,0.0392156862745098,0.058823529411764705,0.0392156862745098,0.09803921568627451,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0784313725490196,0.058823529411764705
40,390,880,1,820.0,206.0,20.0,2.0,17.0,1,0,0,0,0,2013,1,0.0,0.0,0.0,0.0,0.0,0.0,16,40,0.0,0.0,0.0,0.0196078431372549,0.0392156862745098,0.058823529411764705,0.0784313725490196,0.058823529411764705,0.0784313725490196,0.058823529411764705,0.0392156862745098,0.058823529411764705,0.0392156862745098,0.09803921568627451,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0784313725490196,0.058823529411764705
41,391,880,1,823.0,207.0,21.0,2.0,18.0,1,0,0,0,0,2013,1,0.0,0.0,0.0,0.0,0.0,0.0,17,41,0.0,0.0,0.0,0.0196078431372549,0.0392156862745098,0.058823529411764705,0.0784313725490196,0.058823529411764705,0.0784313725490196,0.058823529411764705,0.0392156862745098,0.058823529411764705,0.0392156862745098,0.09803921568627451,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0784313725490196,0.058823529411764705
42,392,880,1,817.0,5.0,14.0,2.0,19.0,1,0,0,0,0,2013,1,0.0,0.0,0.0,0.0,0.0,0.0,18,42,0.0,0.0,0.0,0.0196078431372549,0.0392156862745098,0.058823529411764705,0.0784313725490196,0.058823529411764705,0.0784313725490196,0.058823529411764705,0.0392156862745098,0.058823529411764705,0.0392156862745098,0.09803921568627451,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0784313725490196,0.058823529411764705
43,393,880,1,3.0,131.0,6.0,2.0,20.0,1,0,0,0,0,2013,1,0.0,0.0,0.0,0.0,0.0,0.0,19,43,0.2857142857142857,0.14285714285714285,0.16666666666666666,0.023809523809523808,0.023809523809523808,0.047619047619047616,0.0,0.023809523809523808,0.047619047619047616,0.07142857142857142,0.047619047619047616,0.0,0.047619047619047616,0.0,0.023809523809523808,0.023809523809523808,0.0,0.023809523809523808,0.0,0.0
44,394,880,1,813.0,3.0,17.0,2.0,21.0,1,0,0,0,0,2013,1,0.0,0.0,0.0,0.0,0.0,0.0,20,44,0.0,0.0,0.0,0.0196078431372549,0.0392156862745098,0.058823529411764705,0.0784313725490196,0.058823529411764705,0.0784313725490196,0.058823529411764705,0.0392156862745098,0.058823529411764705,0.0392156862745098,0.09803921568627451,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0784313725490196,0.058823529411764705
45,395,880,1,807.0,15.0,11.0,2.0,22.0,1,0,0,0,0,2013,1,0.0,0.0,0.0,0.0,0.0,0.0,20,45,0.0,0.0,0.0,0.0196078431372549,0.0392156862745098,0.058823529411764705,0.0784313725490196,0.058823529411764705,0.0784313725490196,0.058823529411764705,0.0392156862745098,0.058823529411764705,0.0392156862745098,0.09803921568627451,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0784313725490196,0.058823529411764705
46,396,900,1,3.0,131.0,3.0,2.0,1.0,0,0,0,0,0,2014,1,0.0,0.0,0.0,0.0,0.0,0.0,1,46,0.2857142857142857,0.14285714285714285,0.16666666666666666,0.023809523809523808,0.023809523809523808,0.047619047619047616,0.0,0.023809523809523808,0.047619047619047616,0.07142857142857142,0.047619047619047616,0.0,0.047619047619047616,0.0,0.023809523809523808,0.023809523809523808,0.0,0.023809523809523808,0.0,0.0
47,397,900,1,825.0,1.0,4.0,2.0,2.0,0,0,0,0,0,2014,1,0.0,0.0,0.0,0.0,0.0,0.0,1,47,0.2857142857142857,0.14285714285714285,0.16666666666666666,0.023809523809523808,0.023809523809523808,0.047619047619047616,0.0,0.023809523809523808,0.047619047619047616,0.07142857142857142,0.047619047619047616,0.0,0.047619047619047616,0.0,0.023809523809523808,0.023809523809523808,0.0,0.023809523809523808,0.0,0.0
48,398,900,1,18.0,1.0,10.0,2.0,3.0,0,0,0,0,0,2014,1,0.0,0.0,0.0,0.0,0.0,0.0,2,48,0.0,0.0,0.0,0.0196078431372549,0.0392156862745098,0.058823529411764705,0.0784313725490196,0.058823529411764705,0.0784313725490196,0.058823529411764705,0.0392156862745098,0.058823529411764705,0.0392156862745098,0.09803921568627451,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0784313725490196,0.058823529411764705
49,399,900,1,4.0,6.0,5.0,2.0,4.0,0,0,0,0,0,2014,1,0.0,0.0,0.0,0.0,0.0,0.0,3,49,0.2857142857142857,0.14285714285714285,0.16666666666666666,0.023809523809523808,0.023809523809523808,0.047619047619047616,0.0,0.023809523809523808,0.047619047619047616,0.07142857142857142,0.047619047619047616,0.0,0.047619047619047616,0.0,0.023809523809523808,0.023809523809523808,0.0,0.023809523809523808,0.0,0.0
50,400,900,1,822.0,3.0,15.0,2.0,5.0,0,0,0,0,0,2014,1,0.0,0.0,0.0,0.0,0.0,0.0,4,50,0.0,0.0,0.0,0.0196078431372549,0.0392156862745098,0.058823529411764705,0.0784313725490196,0.058823529411764705,0.0784313725490196,0.058823529411764705,0.0392156862745098,0.058823529411764705,0.0392156862745098,0.09803921568627451,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0784313725490196,0.058823529411764705
51,401,900,1,807.0,10.0,7.0,2.0,6.0,0,0,0,0,0,2014,1,0.0,0.0,0.0,0.0,0.0,0.0,5,51,0.0,0.0,0.0,0.0196078431372549,0.0392156862745098,0.058823529411764705,0.0784313725490196,0.058823529411764705,0.0784313725490196,0.058823529411764705,0.0392156862745098,0.058823529411764705,0.0392156862745098,0.09803921568627451,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0784313725490196,0.058823529411764705
52,402,900,1,8.0,6.0,11.0,2.0,7.0,0,0,0,0,0,2014,1,0.0,0.0,0.0,0.0,0.0,0.0,6,52,0.0,0.0,0.0,0.0196078431372549,0.0392156862745098,0.058823529411764705,0.0784313725490196,0.058823529411764705,0.0784313725490196,0.058823529411764705,0.0392156862745098,0.058823529411764705,0.0392156862745098,0.09803921568627451,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0784313725490196,0.058823529411764705
53,403,900,1,818.0,5.0,6.0,2.0,8.0,0,0,0,0,0,2014,1,0.0,0.0,0.0,0.0,0.0,0.0,7,53,0.2857142857142857,0.14285714285714285,0.16666666666666666,0.023809523809523808,0.023809523809523808,0.047619047619047616,0.0,0.023809523809523808,0.047619047619047616,0.07142857142857142,0.047619047619047616,0.0,0.047619047619047616,0.0,0.023809523809523808,0.023809523809523808,0.0,0.023809523809523808,0.0,0.0
54,404,900,1,826.0,5.0,8.0,2.0,9.0,0,0,0,0,0,2014,1,0.0,0.0,0.0,0.0,0.0,0.0,8,54,0.0,0.0,0.0,0.0196078431372549,0.0392156862745098,0.058823529411764705,0.0784313725490196,0.058823529411764705,0.0784313725490196,0.058823529411764705,0.0392156862745098,0.058823529411764705,0.0392156862745098,0.09803921568627451,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0784313725490196,0.058823529411764705
55,405,900,1,815.0,10.0,16.0,2.0,10.0,0,0,0,0,0,2014,1,0.0,0.0,0.0,0.0,0.0,0.0,9,55,0.0,0.0,0.0,0.0196078431372549,0.0392156862745098,0.058823529411764705,0.0784313725490196,0.058823529411764705,0.0784313725490196,0.058823529411764705,0.0392156862745098,0.058823529411764705,0.0392156862745098,0.09803921568627451,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0784313725490196,0.058823529411764705
56,406,900,1,16.0,15.0,13.0,2.0,11.0,0,0,0,0,0,2014,1,0.0,0.0,0.0,0.0,0.0,0.0,10,56,0.0,0.0,0.0,0.0196078431372549,0.0392156862745098,0.058823529411764705,0.0784313725490196,0.058823529411764705,0.0784313725490196,0.058823529411764705,0.0392156862745098,0.058823529411764705,0.0392156862745098,0.09803921568627451,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0784313725490196,0.058823529411764705
57,407,900,1,821.0,15.0,20.0,2.0,12.0,0,0,0,0,0,2014,1,0.0,0.0,0.0,0.0,0.0,0.0,11,57,0.0,0.0,0.0,0.0196078431372549,0.0392156862745098,0.058823529411764705,0.0784313725490196,0.058823529411764705,0.0784313725490196,0.058823529411764705,0.0392156862745098,0.058823529411764705,0.0392156862745098,0.09803921568627451,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0784313725490196,0.058823529411764705
58,408,900,1,820.0,206.0,17.0,2.0,13.0,0,0,0,0,0,2014,1,0.0,0.0,0.0,0.0,0.0,0.0,12,58,0.0,0.0,0.0,0.0196078431372549,0.0392156862745098,0.058823529411764705,0.0784313725490196,0.058823529411764705,0.0784313725490196,0.058823529411764705,0.0392156862745098,0.058823529411764705,0.0392156862745098,0.09803921568627451,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0784313725490196,0.058823529411764705
