,index,raceId,circuitId,driverId,constructorId,grid,fastestLapSpeed_classes,positionOrder,weather_warm,weather_cold,weather_dry,weather_wet,weather_cloudy,year,round,driverPoints,driverStandingPosition,driverWins,constructorPoints,constructorStandingPosition,constructorWins,class20,index,proba_1,proba_2,proba_3,proba_4,proba_5,proba_6,proba_7,proba_8,proba_9,proba_10,proba_11,proba_12,proba_13,proba_14,proba_15,proba_16,proba_17,proba_18,proba_19,proba_20
20,370,860,1,154.0,208.0,3.0,2.0,21.0,0,0,0,0,0,2012,1,0.0,0.0,0.0,0.0,0.0,0.0,18,20,0.18203121165002856,0.0890142226605302,0.07155471494273252,0.08573143956841314,0.07162404803537284,0.03234306691631834,0.030729460117465072,0.024928023886026312,0.019981810153860004,0.029416595615212492,0.020964185716682453,0.03279854183239554,0.02542964887834866,0.033073788911190775,0.04964897772740723,0.03714182948898128,0.03769593843739883,0.040687171667715155,0.02995847834878169,0.05524684544513888
21,371,860,1,807.0,10.0,9.0,2.0,22.0,0,0,0,0,0,2012,1,0.0,0.0,0.0,0.0,0.0,0.0,19,21,0.06630414724641795,0.05895781177098621,0.05775998916232613,0.07164813487989763,0.05014742633571243,0.052204060978924625,0.06504173822664676,0.05750959594986198,0.07917031817617418,0.07347221245726823,0.029525407451819398,0.045469576562714144,0.04231291365907255,0.056301992567400996,0.04586753208769196,0.04004992620350251,0.030104637697432768,0.027018811581036507,0.025188955593978435,0.025944811411134687
22,372,860,1,37.0,164.0,0.0,2.0,23.0,0,0,0,0,0,2012,1,0.0,0.0,0.0,0.0,0.0,0.0,20,22,0.3085907749894995,0.10403753546536872,0.07273938679869038,0.08390455381905056,0.06459349500017118,0.027133194057350384,0.024154151679461028,0.018381031030420363,0.014778416369641372,0.023088955663893383,0.014651565187746346,0.02087641173210417,0.018148676676081367,0.021260866334190436,0.033438328930294595,0.025560479993609296,0.025062339099516752,0.030091362941298782,0.02347621991022608,0.04603225432138523
23,373,860,1,39.0,164.0,0.0,2.0,24.0,0,0,0,0,0,2012,1,0.0,0.0,0.0,0.0,0.0,0.0,20,23,0.3082844269772653,0.10400602164532413,0.07271515733821769,0.08384665907403707,0.0645289056871656,0.02713673560248096,0.024163137783394573,0.018399410067358644,0.014812669578278648,0.023103454623754856,0.01465823566513745,0.020904698558506987,0.018167609919824263,0.021302634813914454,0.03347754708501442,0.025608649583912402,0.02512081673844057,0.030143693642623547,0.02352107483860942,0.046098460776739
24,374,880,1,8.0,208.0,7.0,2.0,1.0,1,0,0,0,0,2013,1,0.0,0.0,0.0,0.0,0.0,0.0,1,24,0.11604346253339241,0.07888446162831714,0.07186929294597716,0.09838206002991265,0.0906137016922902,0.04152514932033764,0.044263915388879006,0.03212602181381137,0.021841211424274275,0.03927674195636971,0.029019092988590116,0.04125316975420225,0.03161302281339277,0.04067281283272363,0.053654839356982544,0.037476727468807966,0.0325308902397737,0.03448893432140578,0.02424331027812495,0.040221181212434766
25,375,880,1,4.0,6.0,5.0,2.0,2.0,1,0,0,0,0,2013,1,0.0,0.0,0.0,0.0,0.0,0.0,1,25,0.272321330352355,0.09738770190393628,0.0761370996753131,0.10081480140791022,0.0733695809856,0.04404577627787039,0.04712659836412762,0.030984077237618996,0.024591484720630642,0.04556611564558261,0.019602950213832047,0.021412816243571837,0.023357268494304854,0.02304336330493132,0.024405836237400492,0.018324329557685128,0.012021195674656891,0.014664955571252473,0.012927945796081069,0.01789477233533901
26,376,880,1,20.0,9.0,1.0,2.0,3.0,1,0,0,0,0,2013,1,0.0,0.0,0.0,0.0,0.0,0.0,2,26,0.3664752910362437,0.11103835631829564,0.07434821680444259,0.09015672925241688,0.061145891570891786,0.03332465334882001,0.03298754204168553,0.021569727167575433,0.018521016133358766,0.03156051017983168,0.013519442376856036,0.015310682586146318,0.017002633666875253,0.017168129440104443,0.019675679230200492,0.015882207558069666,0.01143045705849086,0.014785674209659297,0.01337247296895353,0.020724687051082078
27,377,880,1,13.0,6.0,4.0,2.0,4.0,1,0,0,0,0,2013,1,0.0,0.0,0.0,0.0,0.0,0.0,3,27,0.29760110370556847,0.10083477707809774,0.07574632571760426,0.09804954671206698,0.06999837854913615,0.04119285829033463,0.04326301334701614,0.028423685058344094,0.02309964676047737,0.04174988853679843,0.017895686656080236,0.01974802159447268,0.02164784542724455,0.021511697740688843,0.023171500747582386,0.017749011817379166,0.01191574892068961,0.014732560206060364,0.013085914691676945,0.018582788442680846
28,378,880,1,1.0,131.0,3.0,2.0,5.0,1,0,0,0,0,2013,1,0.0,0.0,0.0,0.0,0.0,0.0,4,28,0.25720668146948633,0.1002789959007953,0.07505785298234575,0.09488102074257168,0.07536424057863758,0.03516340670188398,0.03511686820891692,0.024289541486057564,0.01849506702613136,0.03189868471895979,0.019052179173785933,0.024819827600430062,0.022359738675374753,0.02621028444522614,0.033885087956503565,0.02568710004487324,0.021427460624317825,0.025300758161732086,0.019812809958968468,0.03369239354300167
29,379,880,1,17.0,9.0,2.0,2.0,6.0,1,0,0,0,0,2013,1,0.0,0.0,0.0,0.0,0.0,0.0,5,29,0.34495492946573447,0.10760939770981767,0.07483828744927337,0.09276100911065215,0.06406527748955704,0.0357551858162509,0.03608603169526302,0.023631687347839696,0.019903252729191488,0.03460050274005251,0.014864612794287298,0.016704931806816377,0.018444207814539225,0.018545603337410257,0.02085151265522787,0.016533244945577674,0.011642716481278778,0.014829134744770555,0.013315437903332564,0.020063035963127054
30,380,880,1,16.0,10.0,12.0,2.0,7.0,1,0,0,0,0,2013,1,0.0,0.0,0.0,0.0,0.0,0.0,6,30,0.09880429320701296,0.06710766582274019,0.0705215407466295,0.10855266789804614,0.08959961064074848,0.06397449395032495,0.07857666568403095,0.05329173780148039,0.03794979183951768,0.07772275011508314,0.034305427713249306,0.03649831897652401,0.03777730992023613,0.03667571844852252,0.03379879556428874,0.0226493635674025,0.012894659573303074,0.014010189690042182,0.011774360895578812,0.013514637945238337
31,381,880,1,814.0,10.0,9.0,2.0,8.0,1,0,0,0,0,2013,1,0.0,0.0,0.0,0.0,0.0,0.0,7,31,0.0656705331238403,0.06043523772844302,0.05669862281062464,0.07151437192457274,0.05024754785373917,0.05243554675454901,0.06893477271534901,0.056862645668972714,0.07888886185615225,0.07291266535717841,0.02964655658157651,0.04526959184775703,0.04192385023235118,0.06005480104427021,0.04380103136656194,0.04033065103347204,0.02929383141007403,0.02624504531711084,0.02428396440010458,0.02454987097330038
32,382,880,1,18.0,1.0,10.0,2.0,9.0,1,0,0,0,0,2013,1,0.0,0.0,0.0,0.0,0.0,0.0,8,32,0.1425810699326468,0.0767745382489997,0.07375066355733047,0.10856749456443326,0.08571320014861673,0.05915605335156311,0.07006522334963936,0.04702252315090505,0.0347921329439121,0.06915582162415487,0.02966384213483824,0.03151678481279721,0.03351775683794775,0.032440548438639825,0.030728479642712712,0.02133416135849631,0.012515712808427898,0.014086824081676715,0.012105544364053759,0.014511624648208113
33,383,880,1,154.0,208.0,8.0,2.0,10.0,1,0,0,0,0,2013,1,0.0,0.0,0.0,0.0,0.0,0.0,9,33,0.0819304589457199,0.07029224134589042,0.06715534756677088,0.09161043708202293,0.08427104125285798,0.04301173104223829,0.047691139934696515,0.0361875748962321,0.026779371945008457,0.04310514786678617,0.03149535318440575,0.04742904367258258,0.03535738183021119,0.04844879039157641,0.05931663612044703,0.042813038082819145,0.03761544240009179,0.03761656901029689,0.026563959356681176,0.041309294072664406
34,384,880,1,815.0,1.0,15.0,2.0,11.0,1,0,0,0,0,2013,1,0.0,0.0,0.0,0.0,0.0,0.0,10,34,0.019582473098208496,0.03534309303298071,0.043275795937855785,0.06302425849760382,0.04881324368616957,0.060387522299516064,0.0890148054333723,0.0743155170254797,0.09511906659227017,0.09631652920629424,0.03854957571460943,0.056025026261164526,0.051153213850663924,0.07021079614638893,0.04556434894118921,0.03769833339083909,0.02375346100741732,0.019504464981043655,0.01750912673700434,0.014839348159928642
35,385,880,1,818.0,5.0,13.0,2.0,12.0,1,0,0,0,0,2013,1,0.0,0.0,0.0,0.0,0.0,0.0,11,35,0.029456386946935937,0.042660645524907115,0.04778551538697926,0.06627814725542472,0.049736968952732837,0.05816266889591755,0.0826397077233112,0.06874619058887237,0.09059112692689505,0.08869818593518189,0.03574775094115684,0.05294965444844012,0.048460952892093116,0.06769683858381734,0.045669307372803,0.03919123705274956,0.025955371731552223,0.021900008863642014,0.019845613920002524,0.0178277200565853
36,386,880,1,821.0,15.0,18.0,2.0,13.0,1,0,0,0,0,2013,1,0.0,0.0,0.0,0.0,0.0,0.0,12,36,0.009440186930925852,0.02546632794627347,0.036009713406390156,0.05620091463146826,0.046610397243026805,0.0610720339378931,0.09481406100118753,0.08048257943548455,0.09821755875510604,0.10294260073588299,0.04303044627261785,0.0625994180686212,0.05505519369839536,0.07601907767476992,0.0474875010480174,0.03724879752808115,0.022568328014211686,0.01752991593304226,0.015185162265158514,0.012019785473445916
37,387,880,1,822.0,3.0,16.0,2.0,14.0,1,0,0,0,0,2013,1,0.0,0.0,0.0,0.0,0.0,0.0,13,37,0.01544829971325307,0.03173982059216698,0.04072441424215383,0.0606596353796582,0.047895025325153315,0.06083603014353459,0.09136854508365203,0.07671372543727248,0.09718027771560814,0.09914426815616323,0.03995497226759088,0.05801314219318299,0.05249303812583826,0.07210437971893598,0.04597813047523276,0.03743766986080742,0.023206885809239564,0.018707674909758165,0.0166534960283581,0.013740568822439996
38,388,880,1,824.0,206.0,19.0,2.0,15.0,1,0,0,0,0,2013,1,0.0,0.0,0.0,0.0,0.0,0.0,14,38,0.0030678988003016725,0.01719826910391113,0.027779077435388034,0.043511343360918414,0.04537463006436132,0.0450238701767056,0.06866081867772594,0.06324090132031324,0.06707212941253249,0.06789694846222945,0.04767212521913289,0.08764186693222971,0.056207894693196626,0.09988534815877641,0.07783240841875233,0.058071188875678845,0.04733531528978449,0.032485015847882714,0.02256248533178796,0.02148046441839077
39,389,880,1,819.0,207.0,22.0,2.0,16.0,1,0,0,0,0,2013,1,0.0,0.0,0.0,0.0,0.0,0.0,15,39,0.0015775972617533163,0.01252938054488271,0.02328993152432802,0.039216563731219185,0.043294156801641955,0.0461462212378473,0.07446813294703178,0.06884562744924402,0.06988088758985658,0.07422948634712283,0.05247355216059333,0.09428895403792745,0.059667871191859026,0.10403877892970241,0.0772477835742436,0.05464991210346826,0.04184903310771203,0.02741120875683644,0.018614350106048155,0.01628057059668159
40,390,880,1,820.0,206.0,20.0,2.0,17.0,1,0,0,0,0,2013,1,0.0,0.0,0.0,0.0,0.0,0.0,16,40,0.0024729393902657893,0.015530927694096525,0.026280148026959327,0.04218881785014781,0.04483211556141843,0.045526228201520955,0.07073998558373167,0.06517672589986143,0.06800699719173312,0.07012752023383909,0.0493140093357853,0.08986293826364246,0.05741484370862585,0.1012441608027724,0.07765083542530926,0.056879438163431315,0.0453568005052695,0.030673182285502566,0.021148413041500773,0.019572972834586422
41,391,880,1,823.0,207.0,21.0,2.0,18.0,1,0,0,0,0,2013,1,0.0,0.0,0.0,0.0,0.0,0.0,17,41,0.00196012245201794,0.0139068434208463,0.024672256292737466,0.04053650743055473,0.04391587649810852,0.04574377700946044,0.07247450277701134,0.06695916491132735,0.0690802431996655,0.07204393955702242,0.050851447387345004,0.0922033616606442,0.05854876057903641,0.10290089388644623,0.07760759154934625,0.05592130709014966,0.04377368820235374,0.029094535346353773,0.01990300568372115,0.017902175065851497
42,392,880,1,817.0,5.0,14.0,2.0,19.0,1,0,0,0,0,2013,1,0.0,0.0,0.0,0.0,0.0,0.0,18,42,0.02382830327484271,0.03878305094716226,0.045455770198583594,0.06458330018407447,0.049343747852478734,0.0591761778448156,0.08562509626611445,0.07141664747130017,0.09267154532372461,0.0921847928710605,0.037217403520654134,0.054754977906880456,0.04988591202412075,0.06928867882991703,0.04594375873468791,0.03871112195274975,0.025092167835927125,0.020857188510000024,0.018770981458041142,0.016409376992864485
43,393,880,1,3.0,131.0,6.0,2.0,20.0,1,0,0,0,0,2013,1,0.0,0.0,0.0,0.0,0.0,0.0,19,43,0.17792553363516356,0.08903721199080462,0.07551522334310622,0.10172087634632274,0.08524913201490109,0.04293147154232453,0.045577632058625105,0.031701334403640334,0.022938483293563804,0.04165655096958193,0.02509073646798332,0.03218813403699123,0.02833967225672298,0.03297242525808697,0.04010846139128346,0.028952282503673477,0.022646373952219655,0.025477002457962472,0.01954956819275174,0.030421893884290764
44,394,880,1,813.0,3.0,17.0,2.0,21.0,1,0,0,0,0,2013,1,0.0,0.0,0.0,0.0,0.0,0.0,20,44,0.012558077803247993,0.028809675841815364,0.03868938145088736,0.059115066597436164,0.04756110954002559,0.06166176894523958,0.0941165209722207,0.07911343872018764,0.09806083449974859,0.10238433848657946,0.04138596541195078,0.059488683627296826,0.05366376449426039,0.07299529031604439,0.045879291676819825,0.036588810390023534,0.022157896459063704,0.01764206291765418,0.015583838345924547,0.012544183503573406
45,395,880,1,807.0,15.0,11.0,2.0,22.0,1,0,0,0,0,2013,1,0.0,0.0,0.0,0.0,0.0,0.0,20,45,0.043544051477260204,0.05100923634845648,0.052419416144348974,0.06937757346767293,0.050845247736465905,0.05521492578966556,0.07525204787614469,0.06237525113941624,0.08332630709674271,0.07980745865607734,0.0329832957705289,0.049883971940299705,0.04544451109276872,0.06468495326419788,0.04591592788431566,0.040658072470968865,0.028490468690457276,0.02472972386696295,0.022436727009478817,0.021600832277770134
46,396,900,1,3.0,131.0,3.0,2.0,1.0,0,0,0,0,0,2014,1,0.0,0.0,0.0,0.0,0.0,0.0,1,46,0.2650455324995145,0.09751532361532478,0.07612213965773648,0.09494039578128946,0.07463246103836255,0.03473727637726557,0.033280458496834794,0.02434790597423282,0.018277008739545034,0.03250648881242911,0.01861964185865982,0.024240421154165886,0.022035925212598655,0.024195694110407215,0.034580713735519096,0.024720210970176966,0.021022692977396278,0.025033561777958725,0.01971742054456099,0.03442872666602124
47,397,900,1,825.0,1.0,4.0,2.0,2.0,0,0,0,0,0,2014,1,0.0,0.0,0.0,0.0,0.0,0.0,1,47,0.1689157657255947,0.08305836959472558,0.0650126749065424,0.0720847529804785,0.045324570660266975,0.0421471224211112,0.04825618703884795,0.04174505663937801,0.06198174599699917,0.05461846950236051,0.02065427545173474,0.03242085783537377,0.03144749807231484,0.04271487347930797,0.03720748949979116,0.035397943454504144,0.028821927613895692,0.028235055987457496,0.027518133509247273,0.03243722963006799
48,398,900,1,18.0,1.0,10.0,2.0,3.0,0,0,0,0,0,2014,1,0.0,0.0,0.0,0.0,0.0,0.0,2,48,0.14904712376616108,0.07495448647532224,0.07515322036464686,0.10920118826843565,0.08532237296547535,0.05864808496520686,0.06670350129287686,0.04730634302096555,0.03440931387015197,0.0706802369758169,0.029098905938249497,0.03091202669103446,0.033209948670515604,0.030002794161919127,0.03146880759012093,0.020590901380769407,0.012300763143651111,0.013998775282999948,0.012094416906624302,0.014896788269056226
49,399,900,1,4.0,6.0,5.0,2.0,4.0,0,0,0,0,0,2014,1,0.0,0.0,0.0,0.0,0.0,0.0,3,49,0.2802957234543377,0.09478817240578992,0.07721827204138211,0.10096530237365012,0.07273141702041026,0.04350819041752415,0.044663490395012884,0.031039390702827234,0.02422600503292541,0.04638976061453794,0.019143635707907558,0.020891921307817824,0.02302409624257122,0.021222854258010203,0.024879068448355655,0.017604913392023577,0.01176380562727632,0.014505329347091454,0.012853735964984256,0.018284915245564283
50,400,900,1,822.0,3.0,15.0,2.0,5.0,0,0,0,0,0,2014,1,0.0,0.0,0.0,0.0,0.0,0.0,4,50,0.0204004833849845,0.03468331817150583,0.04431444135646166,0.06371274901609014,0.04892726822819417,0.0601193227047727,0.08518583570271984,0.07539139409114501,0.09511158455998676,0.09909528034614837,0.038246824534179116,0.05584616268752975,0.051329494073253865,0.06612228015402863,0.04752381338118124,0.03697602229977355,0.023901159800186693,0.01975621158275651,0.017852328889360954,0.015504025035740748
51,401,900,1,807.0,10.0,7.0,2.0,6.0,0,0,0,0,0,2014,1,0.0,0.0,0.0,0.0,0.0,0.0,5,51,0.1016921477045775,0.06925894825344958,0.06198173728468516,0.07380727269201792,0.04957616119765578,0.04860610807288842,0.058817767684373044,0.05107861783005323,0.0711658687149834,0.06663357876878412,0.025939459114607082,0.039983571787062744,0.037844966099521184,0.050898538024288745,0.0427363825571805,0.038193330475848435,0.02950416473556735,0.02760100501848245,0.026060843053331638,0.028619530930641707
52,402,900,1,8.0,6.0,11.0,2.0,7.0,0,0,0,0,0,2014,1,0.0,0.0,0.0,0.0,0.0,0.0,6,52,0.12606814607827804,0.07049962626704806,0.07393826696688885,0.10997525861413364,0.08802428252601643,0.06117323956141276,0.070773722563929,0.05034015846648863,0.035669846885079626,0.07496866239314555,0.03138902587576549,0.03325901270088429,0.03526419747981722,0.03180028609238057,0.03302629185784151,0.021166433418360848,0.01244108975882532,0.013943649200394348,0.011897301576071596,0.014381501717238196
